dip,Género,Provincia,Ciudad,Colegio,Administración del Colegio,Edad,Provincia_LE,Ciudad_LE,Género_FEMENINO,Género_MASCULINO,Género_NO RESPONDE,Administración del Colegio_CEMA,Administración del Colegio_CONVENIO,Administración del Colegio_FISCAL,Administración del Colegio_OTRO,Administración del Colegio_PRIVADA,Edad_std
4757164,FEMENINO,MURILLO,LA PAZ,SAN IGNACIO,PRIVADA,32,32,44,1,0,0,0,0,0,0,1,-0.4725581865327859
4757193,MASCULINO,MURILLO,EL ALTO,MERCEDES BELZU DE DORADO,FISCAL,33,32,32,0,1,0,0,0,1,0,0,-0.3355618170199984
4757508,MASCULINO,MURILLO,LA PAZ,INSTITUTO AMERICANO,PRIVADA,36,32,44,0,1,0,0,0,0,0,1,0.07542729151836416
4757784,MASCULINO,MURILLO,LA PAZ,SAINT PETER,PRIVADA,40,32,44,0,1,0,0,0,0,0,1,0.6234127695695142
4758972,MASCULINO,MURILLO,LA PAZ,INSTITUTO AMERICANO,PRIVADA,34,32,44,0,1,0,0,0,0,0,1,-0.19856544750721086
4759461,MASCULINO,MURILLO,LA PAZ,JESUS OBRERO,CONVENIO,33,32,44,0,1,0,0,1,0,0,0,-0.3355618170199984
4760793,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,PRIVADA,32,32,44,0,1,0,0,0,0,0,1,-0.4725581865327859
4761105,MASCULINO,MURILLO,LA PAZ,VIDA Y VERDAD,PRIVADA,33,32,44,0,1,0,0,0,0,0,1,-0.3355618170199984
4762004,MASCULINO,MURILLO,LA PAZ,ALFREDO VARGAS,FISCAL,34,32,44,0,1,0,0,0,1,0,0,-0.19856544750721086
4762494,MASCULINO,MURILLO,LA PAZ,SERGIO ALMARAZ,FISCAL,38,32,44,0,1,0,0,0,1,0,0,0.3494200305439392
4762576,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,1,0,0,0,1,0,0,-2.664500098737386
4762705,FEMENINO,MURILLO,LA PAZ,SANTA MARIA MAZZARELLO,PRIVADA,31,32,44,1,0,0,0,0,0,0,1,-0.6095545560455734
4762763,MASCULINO,MURILLO,LA PAZ,FRAY BERNARDINO DE CARDENAS,PRIVADA,31,32,44,0,1,0,0,0,0,0,1,-0.6095545560455734
4763971,FEMENINO,MURILLO,LA PAZ,HUGO DAVILA,FISCAL,33,32,44,1,0,0,0,0,1,0,0,-0.3355618170199984
4766488,FEMENINO,PACAJES,LA PAZ,FRANZ TAMAYO,PRIVADA,33,39,44,1,0,0,0,0,0,0,1,-0.3355618170199984
4766489,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,35,32,44,1,0,0,0,0,1,0,0,-0.06156907799442335
4768002,MASCULINO,MURILLO,LA PAZ,COLEGIO EXP. HUGO DAVILA T.M.,FISCAL,36,32,44,0,1,0,0,0,1,0,0,0.07542729151836416
4768986,MASCULINO,MURILLO,LA PAZ,MONTESSORI,PRIVADA,30,32,44,0,1,0,0,0,0,0,1,-0.7465509255583609
4769849,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,PRIVADA,32,32,44,1,0,0,0,0,0,0,1,-0.4725581865327859
4770448,MASCULINO,MURILLO,LA PAZ,UNIDAD EDUCATIVA SAN ANDRES,CONVENIO,36,32,44,0,1,0,0,1,0,0,0,0.07542729151836416
4770736,MASCULINO,MURILLO,LA PAZ,MAX VALDIVIA,CONVENIO,37,32,44,0,1,0,0,1,0,0,0,0.21242366103115168
4771462,MASCULINO,MURILLO,LA PAZ,SAN JUDAS TADEO,PRIVADA,34,32,44,0,1,0,0,0,0,0,1,-0.19856544750721086
4772663,FEMENINO,MURILLO,LA PAZ,ENRIQUE LINDEMANN,FISCAL,32,32,44,1,0,0,0,0,1,0,0,-0.4725581865327859
4773289,MASCULINO,MURILLO,LA PAZ,MAX VALDIVIA,FISCAL,32,32,44,0,1,0,0,0,1,0,0,-0.4725581865327859
4773680,FEMENINO,MURILLO,LA PAZ,ALEMAN MARISCAL BRAUN,PRIVADA,34,32,44,1,0,0,0,0,0,0,1,-0.19856544750721086
4773884,FEMENINO,MURILLO,LA PAZ,LUIS ESPINAL CAMPS,FISCAL,32,32,44,1,0,0,0,0,1,0,0,-0.4725581865327859
4774206,MASCULINO,MURILLO,LA PAZ,SAN IGNACIO,PRIVADA,32,32,44,0,1,0,0,0,0,0,1,-0.4725581865327859
4774848,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,0,1,0,0,0,1,0,0,2.2673692037229642
4774953,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,48,32,44,1,0,0,0,0,1,0,0,1.7193837256718143
4775497,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,1,0,0,0,1,0,0,-2.664500098737386
4775672,FEMENINO,MURILLO,LA PAZ,BOLIVIA IV,FISCAL,31,32,44,1,0,0,0,0,1,0,0,-0.6095545560455734
4776834,FEMENINO,MURILLO,LA PAZ,SANTA ANA,PRIVADA,48,32,44,1,0,0,0,0,0,0,1,1.7193837256718143
4777328,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,34,32,44,0,1,0,0,0,1,0,0,-0.19856544750721086
4777375,FEMENINO,ANDRES IBANEZ,SANTA CRUZ,SAN FERNANDO,PRIVADA,42,3,68,1,0,0,0,0,0,0,1,0.8974055085950893
4778384,FEMENINO,INGAVI,VIACHA,JOSE BALLIVIAN,FISCAL,42,22,78,1,0,0,0,0,1,0,0,0.8974055085950893
4778830,FEMENINO,MURILLO,LA PAZ,SIMON BOLIVAR TARDE,FISCAL,33,32,44,1,0,0,0,0,1,0,0,-0.3355618170199984
4779374,MASCULINO,OTRO,COCHABAMBA,HUMBOLDT UNI LOYOLA,PRIVADA,39,38,23,0,1,0,0,0,0,0,1,0.4864164000567267
4780078,MASCULINO,MURILLO,LA PAZ,CEA DANIEL SANCHEZ BUSTAMANTE,FISCAL,44,32,44,0,1,0,0,0,1,0,0,1.1713982476206644
4781182,MASCULINO,MURILLO,LA PAZ,NUESTRA SENORA DE LAPAZ,CEMA,31,32,44,0,1,0,1,0,0,0,0,-0.6095545560455734
4781450,FEMENINO,MURILLO,LA PAZ,INSTITUTO AMERICANO OBRAJES,PRIVADA,31,32,44,1,0,0,0,0,0,0,1,-0.6095545560455734
4781668,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,1,0,0,0,1,0,0,-2.664500098737386
4781911,MASCULINO,MURILLO,EL ALTO,U.E ANTOFAGASTA NORUEGUO,FISCAL,33,32,32,0,1,0,0,0,1,0,0,-0.3355618170199984
4782843,MASCULINO,MURILLO,LA PAZ,SAGRADOS CORAZONES B,FISCAL,16,32,44,0,1,0,0,0,1,0,0,-2.664500098737386
4783541,FEMENINO,MURILLO,LA PAZ,ANDRES PETRICEVIC,FISCAL,49,32,44,1,0,0,0,0,1,0,0,1.856380095184602
4784671,MASCULINO,MURILLO,LA PAZ,DAMIAN DE VEUSTER (SAGRADOS CORAZONES),FISCAL,48,32,44,0,1,0,0,0,1,0,0,1.7193837256718143
4784757,MASCULINO,MURILLO,LA PAZ,INGAVI,FISCAL,34,32,44,0,1,0,0,0,1,0,0,-0.19856544750721086
4784969,MASCULINO,MURILLO,EL ALTO,SAN JOSE FE Y ALEGRIA,FISCAL,35,32,32,0,1,0,0,0,1,0,0,-0.06156907799442335
4784995,MASCULINO,LOAYZA,EL ALTO,UNIDAD EDUCATIVA BRASILIA,FISCAL,33,27,32,0,1,0,0,0,1,0,0,-0.3355618170199984
4785021,MASCULINO,MURILLO,LA PAZ,SANTO TOMAS DE FE Y ALEGRIA,FISCAL,41,32,44,0,1,0,0,0,1,0,0,0.7604091390823018
4785100,MASCULINO,MURILLO,LA PAZ,ANTONIO DIAZ VILLAMIL,FISCAL,46,32,44,0,1,0,0,0,1,0,0,1.4453909866462393
4785215,FEMENINO,MURILLO,LA PAZ,NUESTRA SRA. DE FATIMA,PRIVADA,32,32,44,1,0,0,0,0,0,0,1,-0.4725581865327859
4785521,FEMENINO,MURILLO,LA PAZ,RENE BARRIENTOS ORTUNO,FISCAL,39,32,44,1,0,0,0,0,1,0,0,0.4864164000567267
4786811,MASCULINO,MURILLO,LA PAZ,DORA SCHMIDT,FISCAL,33,32,44,0,1,0,0,0,1,0,0,-0.3355618170199984
4788665,MASCULINO,MURILLO,LA PAZ,SAN FRANCISCO,PRIVADA,31,32,44,0,1,0,0,0,0,0,1,-0.6095545560455734
4789306,MASCULINO,MURILLO,LA PAZ,DON BOSCO,PRIVADA,30,32,44,0,1,0,0,0,0,0,1,-0.7465509255583609
4790286,MASCULINO,MURILLO,LA PAZ,ADVENTISTA FRANZ TAMAYO,PRIVADA,34,32,44,0,1,0,0,0,0,0,1,-0.19856544750721086
4790372,MASCULINO,MURILLO,LA PAZ,ELIZARDO PEREZ,FISCAL,33,32,44,0,1,0,0,0,1,0,0,-0.3355618170199984
4790532,MASCULINO,MURILLO,LA PAZ,PUERTO DE MEJILLONES,FISCAL,34,32,44,0,1,0,0,0,1,0,0,-0.19856544750721086
4790565,NO RESPONDE,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,39,32,44,0,0,1,0,0,1,0,0,0.4864164000567267
4790602,MASCULINO,MURILLO,LA PAZ,ROUMA HIGH SCHOOL,PRIVADA,31,32,44,0,1,0,0,0,0,0,1,-0.6095545560455734
4790839,FEMENINO,MURILLO,LA PAZ,HUGHES SCHOOLS,PRIVADA,31,32,44,1,0,0,0,0,0,0,1,-0.6095545560455734
4792628,MASCULINO,MURILLO,LA PAZ,AVE MARIA,PRIVADA,30,32,44,0,1,0,0,0,0,0,1,-0.7465509255583609
4792700,MASCULINO,MURILLO,LA PAZ,DON BOSCO,FISCAL,47,32,44,0,1,0,0,0,1,0,0,1.582387356159027
4793406,MASCULINO,MURILLO,EL ALTO,HOLANDES,PRIVADA,34,32,32,0,1,0,0,0,0,0,1,-0.19856544750721086
4793418,MASCULINO,MURILLO,LA PAZ,GERMAN BUSCH B,FISCAL,31,32,44,0,1,0,0,0,1,0,0,-0.6095545560455734
4794020,MASCULINO,MURILLO,LA PAZ,SAINT PETERA S,PRIVADA,47,32,44,0,1,0,0,0,0,0,1,1.582387356159027
4794122,FEMENINO,MURILLO,LA PAZ,MARIA IMACULADA,CONVENIO,31,32,44,1,0,0,0,1,0,0,0,-0.6095545560455734
4794423,FEMENINO,MURILLO,LA PAZ,SAGRADO CORAZON,FISCAL,47,32,44,1,0,0,0,0,1,0,0,1.582387356159027
4795871,MASCULINO,NOR YUNGAS,CORIPATA,AVE MARIA,PRIVADA,47,34,27,0,1,0,0,0,0,0,1,1.582387356159027
4797235,FEMENINO,MURILLO,LA PAZ,LICEO NO 10 RICARDO ROJAS,FISCAL,37,32,44,1,0,0,0,0,1,0,0,0.21242366103115168
4798699,MASCULINO,MURILLO,LA PAZ,LICEO VENEZUELA,FISCAL,44,32,44,0,1,0,0,0,1,0,0,1.1713982476206644
4798887,MASCULINO,MURILLO,LA PAZ,AVE MARIA,PRIVADA,35,32,44,0,1,0,0,0,0,0,1,-0.06156907799442335
4801332,FEMENINO,MURILLO,LA PAZ,JESUS OBRERO,FISCAL,41,32,44,1,0,0,0,0,1,0,0,0.7604091390823018
4802116,MASCULINO,MURILLO,LA PAZ,AVE MARIA,PRIVADA,32,32,44,0,1,0,0,0,0,0,1,-0.4725581865327859
4802711,MASCULINO,MURILLO,LA PAZ,ELISA DE BALLIVIAN,FISCAL,41,32,44,0,1,0,0,0,1,0,0,0.7604091390823018
4802806,MASCULINO,MURILLO,LA PAZ,HUMBOLDT UNI LOYOLA,PRIVADA,30,32,44,0,1,0,0,0,0,0,1,-0.7465509255583609
4803354,MASCULINO,MURILLO,LA PAZ,SAN FRANCISCO,PRIVADA,34,32,44,0,1,0,0,0,0,0,1,-0.19856544750721086
4804486,FEMENINO,MURILLO,EL ALTO,CALAMA,FISCAL,33,32,32,1,0,0,0,0,1,0,0,-0.3355618170199984
4804612,FEMENINO,MURILLO,LA PAZ,"TECNOCO HUMANISTICO ""WALTER ALPIRE DURAN""",FISCAL,31,32,44,1,0,0,0,0,1,0,0,-0.6095545560455734
4804681,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,43,32,44,0,1,0,0,0,1,0,0,1.0344018781078768
4804853,FEMENINO,MURILLO,LA PAZ,ROSA GATTORNO,PRIVADA,30,32,44,1,0,0,0,0,0,0,1,-0.7465509255583609
4804854,MASCULINO,MURILLO,LA PAZ,AMOR DE DIOS,PRIVADA,16,32,44,0,1,0,0,0,0,0,1,-2.664500098737386
4805630,FEMENINO,MURILLO,LA PAZ,SAN FRANCISCO,PRIVADA,33,32,44,1,0,0,0,0,0,0,1,-0.3355618170199984
4805772,FEMENINO,MURILLO,LA PAZ,"LICEO LA PAZ ""A""",FISCAL,33,32,44,1,0,0,0,0,1,0,0,-0.3355618170199984
4805938,FEMENINO,MURILLO,LA PAZ,BON BOSCO EL PRADO,CONVENIO,30,32,44,1,0,0,0,1,0,0,0,-0.7465509255583609
4806509,MASCULINO,MURILLO,LA PAZ,AVE MARIA,PRIVADA,33,32,44,0,1,0,0,0,0,0,1,-0.3355618170199984
4806916,MASCULINO,MURILLO,LA PAZ,SAN JOSE DE FAAAA Y ALEGRIA,FISCAL,47,32,44,0,1,0,0,0,1,0,0,1.582387356159027
4807492,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,1,0,0,0,0,1,0,0,-2.664500098737386
4807712,FEMENINO,MURILLO,LA PAZ,UNIDAD EDUCATIVA MARIA AUXILIADORA,PRIVADA,33,32,44,1,0,0,0,0,0,0,1,-0.3355618170199984
4807726,MASCULINO,MURILLO,LA PAZ,DON BOSCO,PRIVADA,34,32,44,0,1,0,0,0,0,0,1,-0.19856544750721086
4807756,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,1,0,0,0,1,0,0,-2.664500098737386
4807934,MASCULINO,MURILLO,LA PAZ,AVE MARIA,PRIVADA,41,32,44,0,1,0,0,0,0,0,1,0.7604091390823018
4808718,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,0,1,0,0,0,1,0,0,2.2673692037229642
4809214,FEMENINO,MURILLO,LA PAZ,AMERICAN SCHOOL,PRIVADA,30,32,44,1,0,0,0,0,0,0,1,-0.7465509255583609
4809572,MASCULINO,MURILLO,LA PAZ,LORETTO,PRIVADA,30,32,44,0,1,0,0,0,0,0,1,-0.7465509255583609
4809819,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,0,1,0,0,0,1,0,0,2.2673692037229642
4811629,FEMENINO,MURILLO,LA PAZ,SANTA MARIA DE LOS ANGELES,FISCAL,45,32,44,1,0,0,0,0,1,0,0,1.3083946171334517
4812617,MASCULINO,MURILLO,LA PAZ,DON BOSCO,CONVENIO,35,32,44,0,1,0,0,1,0,0,0,-0.06156907799442335
4813133,MASCULINO,MURILLO,LA PAZ,VIDA NUEVA,CONVENIO,31,32,44,0,1,0,0,1,0,0,0,-0.6095545560455734
4813569,MASCULINO,MURILLO,LA PAZ,ALONSO DE MENDOZA,FISCAL,45,32,44,0,1,0,0,0,1,0,0,1.3083946171334517
4813985,FEMENINO,MURILLO,LA PAZ,NAL. MIXTO FERROVIARIO,FISCAL,30,32,44,1,0,0,0,0,1,0,0,-0.7465509255583609
4814918,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,46,32,44,0,1,0,0,0,1,0,0,1.4453909866462393
4815142,FEMENINO,MURILLO,LA PAZ,SAN PATRICIO,PRIVADA,37,32,44,1,0,0,0,0,0,0,1,0.21242366103115168
4815665,MASCULINO,MURILLO,LA PAZ,LEONARDO DA VINCI,PRIVADA,30,32,44,0,1,0,0,0,0,0,1,-0.7465509255583609
4816186,MASCULINO,MURILLO,LA PAZ,U. E. 6 DE JUNIO,FISCAL,31,32,44,0,1,0,0,0,1,0,0,-0.6095545560455734
4817260,NO RESPONDE,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,33,32,44,0,0,1,0,0,1,0,0,-0.3355618170199984
4817306,MASCULINO,MURILLO,LA PAZ,SAN ANTONIO,PRIVADA,43,32,44,0,1,0,0,0,0,0,1,1.0344018781078768
4817828,MASCULINO,MURILLO,LA PAZ,NACIONAL SIMON BOLIVAR,FISCAL,47,32,44,0,1,0,0,0,1,0,0,1.582387356159027
4817866,NO RESPONDE,MURILLO,LA PAZ,KOLPING,PRIVADA,16,32,44,0,0,1,0,0,0,0,1,-2.664500098737386
4818502,MASCULINO,MURILLO,LA PAZ,"UNIDAD EDUCATIVA ""SAN LUIS""",FISCAL,47,32,44,0,1,0,0,0,1,0,0,1.582387356159027
4819509,MASCULINO,MURILLO,LA PAZ,DON BOSOC EL PRADO,FISCAL,30,32,44,0,1,0,0,0,1,0,0,-0.7465509255583609
4819801,MASCULINO,MURILLO,LA PAZ,AVE MARIA,PRIVADA,34,32,44,0,1,0,0,0,0,0,1,-0.19856544750721086
4820657,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,1,0,0,0,1,0,0,-2.664500098737386
4821580,MASCULINO,MURILLO,LA PAZ,ADVENTISTA MIRAFLORES,PRIVADA,43,32,44,0,1,0,0,0,0,0,1,1.0344018781078768
4821591,MASCULINO,MURILLO,LA PAZ,DON BOSCO,PRIVADA,45,32,44,0,1,0,0,0,0,0,1,1.3083946171334517
4822316,MASCULINO,MURILLO,LA PAZ,LUIS ALBERTO PABON,FISCAL,46,32,44,0,1,0,0,0,1,0,0,1.4453909866462393
4822526,FEMENINO,MURILLO,LA PAZ,COLEGIO ALEMAN MARISCAL BRAUN,PRIVADA,33,32,44,1,0,0,0,0,0,0,1,-0.3355618170199984
4822856,FEMENINO,MURILLO,LA PAZ,ALTO DE LA ALIANZA,FISCAL,35,32,44,1,0,0,0,0,1,0,0,-0.06156907799442335
4822884,MASCULINO,MURILLO,LA PAZ,SAN ANTONIO DE PADUA,PRIVADA,30,32,44,0,1,0,0,0,0,0,1,-0.7465509255583609
4823199,MASCULINO,MURILLO,LA PAZ,UNID.EDUC. LOS AMIGOS,PRIVADA,34,32,44,0,1,0,0,0,0,0,1,-0.19856544750721086
4823285,MASCULINO,MURILLO,LA PAZ,LUIS ESPINAL CAMPS AEROPUERTO,FISCAL,31,32,44,0,1,0,0,0,1,0,0,-0.6095545560455734
4823933,NO RESPONDE,MURILLO,LA PAZ,"UNIDAD EDUCATIVA PARROQUIAL ""SAN JOSE""",PRIVADA,42,32,44,0,0,1,0,0,0,0,1,0.8974055085950893
4824703,FEMENINO,MURILLO,LA PAZ,COLEGIO ALEMAN MARISCAL BRAUN,PRIVADA,29,32,44,1,0,0,0,0,0,0,1,-0.8835472950711485
4826081,MASCULINO,MURILLO,LA PAZ,INSTITUTO AMERICANO,PRIVADA,34,32,44,0,1,0,0,0,0,0,1,-0.19856544750721086
4826126,FEMENINO,MURILLO,LA PAZ,ABRAHAM REYES,FISCAL,37,32,44,1,0,0,0,0,1,0,0,0.21242366103115168
4826136,MASCULINO,MURILLO,LA PAZ,COLEGIO ADVENTISTA FRANZ TAMAYO,PRIVADA,37,32,44,0,1,0,0,0,0,0,1,0.21242366103115168
4826359,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,1,0,0,0,0,1,0,0,2.2673692037229642
4826576,MASCULINO,MURILLO,LA PAZ,INGLAAAAS CATAAAA3LICO,PRIVADA,39,32,44,0,1,0,0,0,0,0,1,0.4864164000567267
4827097,MASCULINO,MURILLO,LA PAZ,INSTITUTO AMERICANO,FISCAL,44,32,44,0,1,0,0,0,1,0,0,1.1713982476206644
4828419,MASCULINO,MURILLO,LA PAZ,SAN ANTONIO DE PADUA,PRIVADA,46,32,44,0,1,0,0,0,0,0,1,1.4453909866462393
4828507,MASCULINO,MURILLO,LA PAZ,COLEGIO INGLES CATOLICO,PRIVADA,34,32,44,0,1,0,0,0,0,0,1,-0.19856544750721086
4828600,MASCULINO,MURILLO,LA PAZ,INGLES CATOLICO,PRIVADA,36,32,44,0,1,0,0,0,0,0,1,0.07542729151836416
4828909,FEMENINO,MURILLO,LA PAZ,CEA DANIEL SANCHEZ BUSTAMANTE,FISCAL,30,32,44,1,0,0,0,0,1,0,0,-0.7465509255583609
4829322,MASCULINO,MURILLO,LA PAZ,"CRISTIANO ""VIDA NIEVA""",PRIVADA,35,32,44,0,1,0,0,0,0,0,1,-0.06156907799442335
4829453,MASCULINO,OROPEZA,SUCRE,SAN IGNACIO,PRIVADA,34,36,71,0,1,0,0,0,0,0,1,-0.19856544750721086
4829541,MASCULINO,MURILLO,LA PAZ,ELIZARDO PEREZ,FISCAL,30,32,44,0,1,0,0,0,1,0,0,-0.7465509255583609
4830000,MASCULINO,MURILLO,LA PAZ,SISTENA EDUCATIVO CRISTIANO EDEN,PRIVADA,38,32,44,0,1,0,0,0,0,0,1,0.3494200305439392
4831049,MASCULINO,MURILLO,LA PAZ,JAUN JOSE,FISCAL,32,32,44,0,1,0,0,0,1,0,0,-0.4725581865327859
4831359,MASCULINO,MURILLO,LA PAZ,FELIX EGUINO ZABALLA,FISCAL,30,32,44,0,1,0,0,0,1,0,0,-0.7465509255583609
4831596,MASCULINO,MURILLO,LA PAZ,SAGRADOS CORAZONES,PRIVADA,44,32,44,0,1,0,0,0,0,0,1,1.1713982476206644
4831711,MASCULINO,MURILLO,LA PAZ,SAN JOSE,PRIVADA,35,32,44,0,1,0,0,0,0,0,1,-0.06156907799442335
4831815,MASCULINO,MURILLO,LA PAZ,VIDA NUEVA,PRIVADA,39,32,44,0,1,0,0,0,0,0,1,0.4864164000567267
4832076,MASCULINO,OMASUYOS,LA PAZ,KALAQUE,FISCAL,46,35,44,0,1,0,0,0,1,0,0,1.4453909866462393
4832581,FEMENINO,MURILLO,LA PAZ,SANTISIMA TRINIDAD,PRIVADA,32,32,44,1,0,0,0,0,0,0,1,-0.4725581865327859
4832641,MASCULINO,MURILLO,LA PAZ,COL. NAL. GERMAN BUSCH,FISCAL,47,32,44,0,1,0,0,0,1,0,0,1.582387356159027
4833182,MASCULINO,MURILLO,LA PAZ,SANATA ANA,PRIVADA,31,32,44,0,1,0,0,0,0,0,1,-0.6095545560455734
4833281,FEMENINO,MURILLO,LA PAZ,LICEO DE SENORITAS BOLIVIA,FISCAL,46,32,44,1,0,0,0,0,1,0,0,1.4453909866462393
4833730,FEMENINO,MURILLO,LA PAZ,SANTA ANA,PRIVADA,31,32,44,1,0,0,0,0,0,0,1,-0.6095545560455734
4834530,MASCULINO,MURILLO,LA PAZ,LORETTO,PRIVADA,29,32,44,0,1,0,0,0,0,0,1,-0.8835472950711485
4834628,MASCULINO,MURILLO,LA PAZ,SAN BERNARDO,PRIVADA,33,32,44,0,1,0,0,0,0,0,1,-0.3355618170199984
4835042,MASCULINO,MURILLO,LA PAZ,MONTESSORI,PRIVADA,32,32,44,0,1,0,0,0,0,0,1,-0.4725581865327859
4835799,FEMENINO,MURILLO,LA PAZ,SANANTONIO DE PADUA,PRIVADA,33,32,44,1,0,0,0,0,0,0,1,-0.3355618170199984
4835823,FEMENINO,OTRO,COCHABAMBA,ALEMAN MARISCAL BRAUN,CONVENIO,30,38,23,1,0,0,0,1,0,0,0,-0.7465509255583609
4835936,NO RESPONDE,MURILLO,LA PAZ,OTRO,FISCAL,16,32,44,0,0,1,0,0,1,0,0,-2.664500098737386
4836651,FEMENINO,MURILLO,EL ALTO,SAN AGUSTIN,PRIVADA,46,32,32,1,0,0,0,0,0,0,1,1.4453909866462393
4836682,MASCULINO,MURILLO,LA PAZ,LEONARDO DA VINCI,PRIVADA,32,32,44,0,1,0,0,0,0,0,1,-0.4725581865327859
4836882,MASCULINO,MURILLO,LA PAZ,BETANIA HIGH SCHOOL,PRIVADA,34,32,44,0,1,0,0,0,0,0,1,-0.19856544750721086
4837002,MASCULINO,MURILLO,LA PAZ,COLEGIO INGLES SANTA EUFRASIA (C.I.S.E.),PRIVADA,37,32,44,0,1,0,0,0,0,0,1,0.21242366103115168
4837603,FEMENINO,MURILLO,LA PAZ,INSTITUTO AMERICANO,PRIVADA,32,32,44,1,0,0,0,0,0,0,1,-0.4725581865327859
4837719,MASCULINO,MURILLO,LA PAZ,FRANCO BOLIVIANO,PRIVADA,32,32,44,0,1,0,0,0,0,0,1,-0.4725581865327859
4837836,FEMENINO,MURILLO,LA PAZ,INSTITUTO AMERICANO,PRIVADA,29,32,44,1,0,0,0,0,0,0,1,-0.8835472950711485
4838813,MASCULINO,MURILLO,LA PAZ,U.E.F.,FISCAL,35,32,44,0,1,0,0,0,1,0,0,-0.06156907799442335
4838894,MASCULINO,MURILLO,LA PAZ,DOMINGO FAUSTINO SARMIENTO,FISCAL,38,32,44,0,1,0,0,0,1,0,0,0.3494200305439392
4839737,FEMENINO,MURILLO,LA PAZ,LA SALLE TRINIDAD,PRIVADA,32,32,44,1,0,0,0,0,0,0,1,-0.4725581865327859
4839931,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,1,0,0,0,0,1,0,0,2.2673692037229642
4839950,MASCULINO,MURILLO,LA PAZ,DR.MARTIN CARDENAS,FISCAL,47,32,44,0,1,0,0,0,1,0,0,1.582387356159027
4840692,MASCULINO,MURILLO,LA PAZ,COLESOL SAINT GERMAIN,PRIVADA,29,32,44,0,1,0,0,0,0,0,1,-0.8835472950711485
4840766,NO RESPONDE,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,0,1,0,0,1,0,0,-2.664500098737386
4840792,MASCULINO,MURILLO,LA PAZ,IGNACIO CALDERON,FISCAL,44,32,44,0,1,0,0,0,1,0,0,1.1713982476206644
4840798,MASCULINO,MURILLO,LA PAZ,ANTONIO DIAZ VILLAMIL,FISCAL,34,32,44,0,1,0,0,0,1,0,0,-0.19856544750721086
4841117,MASCULINO,MURILLO,LA PAZ,INSTITUTO AMERICANO,PRIVADA,30,32,44,0,1,0,0,0,0,0,1,-0.7465509255583609
4841214,NO RESPONDE,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,0,0,1,0,0,1,0,0,2.2673692037229642
4841505,MASCULINO,MURILLO,LA PAZ,DON BOSCO,PRIVADA,31,32,44,0,1,0,0,0,0,0,1,-0.6095545560455734
4841515,MASCULINO,MURILLO,LA PAZ,DAMIAN DE VEUSTER,FISCAL,36,32,44,0,1,0,0,0,1,0,0,0.07542729151836416
4841744,MASCULINO,MURILLO,LA PAZ,NO REGISTRO,FISCAL,43,32,44,0,1,0,0,0,1,0,0,1.0344018781078768
4842226,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,34,32,44,1,0,0,0,0,1,0,0,-0.19856544750721086
4842577,FEMENINO,MURILLO,CANTON ITALAQUE,CEMA MIRAFLORES,FISCAL,52,32,13,1,0,0,0,0,1,0,0,2.2673692037229642
4842792,MASCULINO,MURILLO,LA PAZ,SAGRADOS CORAZONES,PRIVADA,37,32,44,0,1,0,0,0,0,0,1,0.21242366103115168
4843005,MASCULINO,MURILLO,LA PAZ,SANTISIMA TRINIDAD,PRIVADA,33,32,44,0,1,0,0,0,0,0,1,-0.3355618170199984
4843054,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,1,0,0,0,0,1,0,0,-2.664500098737386
4844448,MASCULINO,MURILLO,LA PAZ,COLEGIO NACIONAL,FISCAL,36,32,44,0,1,0,0,0,1,0,0,0.07542729151836416
